PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20260626;06;2026;8643758;1;1;1;70;;2;1263.7419486;15;1;;;;;;;;;1;240;0;4;1;7;2;2;;2;;.;8332;49;4923
20260626;06;2026;8643758;1;2;1;70;;2;1263.7419486;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643761;1;1;1;70;;1;2278.5815206;15;1;;;;;;;;;1;240;2;4;4;1;2;2;;2;;.;5211;47;4781
20260626;06;2026;8643762;1;1;1;70;;1;2278.5815206;15;1;;;;;;;;;1;20;0;4;4;2;2;2;;2;;.;9211;01;0161
20260626;06;2026;8643763;1;1;1;70;;1;2278.5815206;15;1;;;;;;;;;1;180;2;5;2;10;2;3;;2;;.;5414;84;8412
20260626;06;2026;8643765;1;1;1;70;;1;1639.4636057;15;1;;;;;;;;;1;22;0;5;2;10;2;3;;2;;.;3355;84;8415
20260626;06;2026;8643765;1;2;1;70;;1;1639.4636057;15;;1;6;2;;;;44;2500000;1;6;0;8;2;6;2;2;;2;;3343;3343;84;8412
20260626;06;2026;8643766;1;3;1;70;;1;2393.2901095;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643767;1;3;1;70;;1;2075.3735254;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643768;1;3;1;70;;1;2774.7064738;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643769;1;2;1;70;;1;2337.2247036;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643770;1;3;1;70;;1;2388.352981;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643772;1;1;1;70;;1;2050.7233685;15;1;;;;;;;;;1;1;0;8;1;3;2;3;;2;;.;5414;68;6820
20260626;06;2026;8643773;1;1;1;70;;1;2170.574694;15;;1;20;1;;;;40;1750000;1;5;2;1;1;3;2;2;;2;;5223;5311;88;8891
20260626;06;2026;8643774;1;1;1;70;;1;2260.0706238;15;1;;;;;;;;;1;20;0;1;2;2;2;2;;2;;.;4120;84;8415
20260626;06;2026;8643775;1;1;1;70;;2;3061.3272017;15;1;;;;;;;;;1;60;1;4;4;2;2;2;;2;;.;6111;01;0113
20260626;06;2026;8643777;1;1;1;70;;2;2648.9039447;15;1;;;;;;;;;1;12;0;4;4;3;2;2;;2;;.;9211;01;0113
20260626;06;2026;8643777;1;3;1;70;;2;2648.9039447;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643780;1;2;1;70;;2;2322.6140178;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643781;1;1;1;70;;2;1170.8200089;15;1;;;;;;;;;1;142;1;4;2;6;2;2;;2;;.;8332;84;8412
20260626;06;2026;8643781;1;5;1;70;;2;1170.8200089;15;1;;;;;;;;;1;258;0;4;4;1;2;2;;2;;.;5120;56;5619
20260626;06;2026;8643781;1;6;1;70;;2;1170.8200089;15;1;;;;;;;;;1;425;0;4;1;4;2;2;;2;;.;9321;10;1051
20260626;06;2026;8643782;1;2;1;70;;2;4172.5057509;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643782;1;4;1;70;;2;4172.5057509;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643788;1;1;1;70;;2;1498.8647748;15;1;;;;;;;;;1;580;0;3;4;1;2;2;;2;;.;9111;81;8121
20260626;06;2026;8643788;1;3;1;70;;2;1498.8647748;15;1;;;;;;;;;1;358;0;4;4;2;2;2;;2;;.;9211;01;0161
20260626;06;2026;8643789;1;3;1;70;;2;2580.3837674;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643790;1;1;1;70;;2;1742.2909173;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643791;1;1;1;70;;2;2085.6520891;15;1;;;;;;;;;1;180;2;4;4;3;2;2;;2;;.;9211;01;0161
20260626;06;2026;8643792;1;1;1;70;;2;1620.577846;15;1;;;;;;;;;1;72;0;5;1;7;2;3;;2;;.;8343;42;4210
20260626;06;2026;8643792;1;2;1;70;;2;1620.577846;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643793;1;1;1;70;;2;1620.577846;15;1;;;;;;;;;1;120;0;4;7;2;2;2;;2;;.;9211;01;0113
20260626;06;2026;8643793;1;2;1;70;;2;1620.577846;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643795;1;1;1;70;;2;1620.577846;15;1;;;;;;;;;1;120;1;4;4;2;2;2;;2;;.;5223;47;4719
20260626;06;2026;8643795;1;2;1;70;;2;1620.577846;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643796;1;2;1;70;;2;2402.2366286;15;1;;;;;;;;;1;145;0;7;1;2;2;2;;2;;.;5131;56;5611
20260626;06;2026;8643797;1;1;1;70;;2;1742.2909173;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643798;1;2;1;70;;2;1620.577846;15;1;;;;;;;;;1;99;0;1;1;6;2;2;;2;;.;9112;86;8621
20260626;06;2026;8643799;1;1;1;70;;2;1620.577846;15;1;;;;;;;;;1;180;2;4;5;4;2;2;;2;;.;6111;01;0113
20260626;06;2026;8643799;1;2;1;70;;2;1620.577846;15;1;;;;;;;;;1;180;3;4;5;4;2;2;;2;;.;6111;01;0113
20260626;06;2026;8643800;1;1;1;70;;2;2085.6520891;15;1;;;;;;;;;1;96;0;4;7;4;2;3;;2;;.;1311;01;0141
20260626;06;2026;8643801;1;1;1;70;;2;1620.577846;15;1;;;;;;;;;1;36;1;4;4;4;2;2;;2;;.;8332;49;4923
20260626;06;2026;8643801;1;2;1;70;;2;1620.577846;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643802;1;1;1;70;;2;2898.2365914;15;1;;;;;;;;;1;24;0;4;4;2;2;2;;2;;.;9211;01;0161
20260626;06;2026;8643803;1;1;1;70;;2;1242.9545669;15;1;;;;;;;;;1;240;0;3;1;3;2;2;;2;;.;5230;47;4711
20260626;06;2026;8643804;1;1;1;70;;2;2085.6520891;15;1;;;;;;;;;1;240;1;4;7;4;2;2;;2;;.;6111;01;0113
20260626;06;2026;8643805;1;1;1;70;;2;1620.577846;15;1;;;;;;;;;1;48;0;5;2;10;2;3;;2;;.;9112;36;3600
20260626;06;2026;8643805;1;2;1;70;;2;1620.577846;15;1;;;;;;;;;1;48;0;4;4;1;2;2;;2;;.;9411;56;5619
20260626;06;2026;8643807;1;1;1;70;;2;1583.9008339;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643809;1;1;1;70;;2;2322.6140178;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643810;1;1;1;70;;2;1473.2525873;15;1;;;;;;;;;1;120;1;4;5;3;2;2;;2;;.;6111;01;0113
20260626;06;2026;8643810;1;2;1;70;;2;1473.2525873;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643811;1;2;1;70;;2;2046.2128117;15;1;;;;;;;;;1;135;0;8;1;3;2;2;;2;;.;9214;01;0125
20260626;06;2026;8643813;1;3;1;70;;2;3431.8844361;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643814;1;2;1;70;;2;1980.664228;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643816;1;2;1;70;;2;1161.1060675;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643817;1;1;1;70;;2;1583.9008339;15;1;;;;;;;;;1;120;1;3;4;3;2;2;;2;;.;9211;01;0161
20260626;06;2026;8643822;1;2;1;70;;1;332.75564658;50;1;;;;;;;;;1;7;0;3;1;9;2;2;;2;;.;1212;49;4921
20260626;06;2026;8643823;1;1;1;70;;1;521.90314333;50;1;;;;;;;;;1;40;1;7;4;10;2;2;;2;;.;5329;86;8610
20260626;06;2026;8643823;1;3;1;70;;1;521.90314333;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643824;1;1;1;70;;1;605.3749617;50;1;;;;;;;;;1;12;0;3;1;4;2;2;;2;;.;5131;56;5630
20260626;06;2026;8643826;1;2;1;70;;1;474.37754322;50;1;;;;;1;;44;1750905;1;6;1;5;4;1;2;2;;2;;.;5223;47;4773
20260626;06;2026;8643827;1;4;1;70;;1;396.67747165;50;1;;;;;;;;;1;120;0;9;4;1;2;2;;2;;.;9213;01;0161
20260626;06;2026;8643835;1;1;1;70;;2;535.53344155;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643836;1;1;1;70;;2;579.44964528;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643836;1;2;1;70;;2;579.44964528;50;1;;;;;;;;;1;2;0;6;7;10;2;2;;2;;.;6112;02;0220
20260626;06;2026;8643837;1;1;1;70;;2;676.69233722;50;;1;12;7;;;;48;1750905;1;4;0;8;7;10;2;2;;2;;6210;6210;01;0129
20260626;06;2026;8643837;1;2;1;70;;2;676.69233722;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643839;1;1;1;70;;2;221.74686121;50;;1;9;1;;;;44;2000000;1;3;2;7;1;8;2;2;;2;;5414;9313;42;4290
20260626;06;2026;8643841;1;2;1;70;;2;535.82109631;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643843;1;1;1;70;;2;180.427865;50;1;;;;;;;;;1;36;1;3;7;10;2;2;;2;;.;6121;01;0144
20260626;06;2026;8643844;1;3;1;70;;2;388.79165331;50;1;;;;;;;;;1;1;0;8;1;4;2;2;;1;1000000;.;9313;41;4111
20260626;06;2026;8643844;1;4;1;70;;2;388.79165331;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643846;1;2;1;70;;2;556.28276059;50;1;;;;;;;;;1;12;0;3;1;2;2;2;;2;;.;5223;47;4771
20260626;06;2026;8643847;1;1;1;70;;2;238.7763847;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643849;1;1;1;70;;2;556.57041535;50;1;;;;;;;;;1;6;0;8;1;3;2;2;;2;;.;5120;88;8891
20260626;06;2026;8643850;1;1;1;70;;2;459.04006865;50;;1;16;1;;;;40;1600000;1;10;0;8;1;10;2;2;;2;;9313;7119;06;0610
20260626;06;2026;8643850;1;2;1;70;;2;459.04006865;50;;1;32;1;;;;42;1500000;1;12;0;8;4;10;2;2;;2;;7119;5120;56;5629
20260626;06;2026;8643852;1;1;1;70;;2;249.8579197;50;1;;;;;;;;;1;72;0;4;1;3;2;2;;2;;.;5120;56;5611
20260626;06;2026;8643860;1;2;1;70;;1;591.28759228;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643861;1;2;1;70;;1;506.96368111;50;;1;20;1;;;;48;1900000;1;5;0;8;1;8;2;2;;2;;4415;4415;42;4210
20260626;06;2026;8643864;1;1;1;70;;1;588.38521033;50;1;;;;;;;;;1;60;0;7;5;2;2;2;;2;;.;1412;56;5611
20260626;06;2026;8643864;1;2;1;70;;1;588.38521033;50;;1;32;1;;;;48;2500000;1;8;0;7;1;3;2;2;;2;;4321;7231;45;4520
20260626;06;2026;8643864;1;3;1;70;;1;588.38521033;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643865;1;1;1;70;;1;657.72125525;50;1;;;;;;;;;1;5;0;8;1;4;2;2;;2;;.;5230;56;5611
20260626;06;2026;8643868;1;1;1;70;;1;1152.9808713;50;1;;;;;;;;;1;2;0;3;1;2;2;2;;2;;.;9112;56;5630
20260626;06;2026;8643873;1;2;1;70;;1;592.97192902;50;1;;;;;;;;;1;120;0;3;1;4;2;2;;2;;.;5223;47;4771
20260626;06;2026;8643874;1;2;1;70;;1;955.91073982;50;;1;12;1;;;;40;1000000;1;24;0;3;1;10;2;2;;2;;3343;3343;56;5629
20260626;06;2026;8643875;1;1;1;70;;2;468.08707787;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643876;1;1;1;70;;2;260.74862982;50;1;;;;;;;;;1;240;1;6;4;10;2;2;;2;;.;2330;85;8530
20260626;06;2026;8643876;1;2;1;70;;2;260.74862982;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643876;1;3;1;70;;2;260.74862982;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643876;1;4;1;70;;2;260.74862982;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643877;1;1;1;70;;1;938.75320014;50;1;;;;;;;;;1;12;0;8;1;3;2;2;;2;;.;5120;56;5611
20260626;06;2026;8643877;1;5;1;70;;1;938.75320014;50;1;;;;;;;;;1;24;0;4;1;2;2;2;;2;;.;5120;01;0141
20260626;06;2026;8643878;1;1;1;70;;2;632.7761335;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643878;1;2;1;70;;2;632.7761335;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643879;1;1;1;70;;1;934.340008;50;;1;1;1;;;;48;1200000;2;;;;;;;2;;2;;5120;;;
20260626;06;2026;8643880;1;1;1;70;;2;414.16380785;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643881;1;1;1;70;;2;468.08707787;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643882;1;1;1;70;;2;554.91905705;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643882;1;5;1;70;;2;554.91905705;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643884;1;1;1;70;;2;681.37460829;50;1;;;;;;;;;1;4;0;4;4;1;2;2;;2;;.;9211;01;0161
20260626;06;2026;8643884;1;2;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643885;1;1;1;70;;1;1008.1194689;50;1;;;;;2;4;;1200000;1;12;0;4;1;7;2;2;;2;;.;5120;56;5611
20260626;06;2026;8643885;1;2;1;70;;1;1008.1194689;50;1;;;;;;;;;1;0;1;3;7;4;2;2;;1;1400000;.;9211;01;0121
20260626;06;2026;8643885;1;3;1;70;;1;1008.1194689;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643887;1;1;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643887;1;2;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643888;1;1;1;70;;2;681.37460829;50;1;;;;;;;;;1;130;0;6;1;3;2;2;;2;;.;9313;41;4111
20260626;06;2026;8643888;1;2;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643888;1;3;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643888;1;4;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643889;1;1;1;70;;2;612.31446922;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643889;1;2;1;70;;2;612.31446922;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643890;1;1;1;70;;1;1316.51075;50;1;;;;;2;5;;1200000;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643890;1;3;1;70;;1;1316.51075;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643891;1;1;1;70;;1;1241.4916207;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643892;1;2;1;70;;2;399.3278454;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643892;1;3;1;70;;2;399.3278454;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643894;1;1;1;70;;2;1102.3122613;50;1;;;;;;;;;1;18;2;8;7;3;2;2;;2;;.;9212;01;0141
20260626;06;2026;8643895;1;2;1;70;;2;1277.5773905;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643895;1;3;1;70;;2;1277.5773905;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643896;1;1;1;70;;2;535.93711801;50;1;;;;;;;;;1;60;2;4;7;4;2;2;;2;;.;6121;01;0141
20260626;06;2026;8643897;1;3;1;70;;1;1003.7062768;50;1;;;;;;;;;1;180;0;4;1;10;2;2;;2;;.;5419;49;4923
20260626;06;2026;8643899;1;1;1;70;;2;1059.9933184;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643901;1;1;1;70;;2;776.55713972;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643902;1;1;1;70;;2;416.42986616;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643902;1;2;1;70;;2;416.42986616;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643903;1;1;1;70;;2;861.23948139;50;;1;4;7;;;;48;700000;1;1;0;8;7;3;2;2;;1;700000;9211;9211;01;0141
20260626;06;2026;8643903;1;2;1;70;;2;861.23948139;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643904;1;1;1;70;;2;977.65043642;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643908;1;1;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643908;1;2;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643908;1;3;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643908;1;4;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643908;1;5;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643908;1;6;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643909;1;1;1;70;;2;329.22020753;50;1;;;;;1;;48;1800000;1;15;0;8;1;9;2;2;;2;;.;9313;42;4290
20260626;06;2026;8643909;1;2;1;70;;2;329.22020753;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643910;1;1;1;70;;2;556.28276059;50;1;;;;;1;;48;1800000;1;1;0;8;1;10;2;2;;1;2200000;.;9313;41;4111
20260626;06;2026;8643910;1;2;1;70;;2;556.28276059;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643911;1;1;1;70;;2;213.93335596;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643911;1;2;1;70;;2;213.93335596;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643911;1;3;1;70;;2;213.93335596;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643912;1;1;1;70;;2;681.37460829;50;1;;;;;;;;;1;3;0;8;1;10;2;2;;2;;.;9313;42;4290
20260626;06;2026;8643912;1;2;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643913;1;1;1;70;;2;612.02681446;50;1;;;;;1;;48;1750900;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643913;1;2;1;70;;2;612.02681446;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643914;1;1;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643914;1;2;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643914;1;3;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643914;1;4;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643915;1;2;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643915;1;3;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643915;1;8;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643915;1;9;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643917;1;1;1;70;;2;676.86176276;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643917;1;6;1;70;;2;676.86176276;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643918;1;1;1;70;;2;612.31446922;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643918;1;2;1;70;;2;612.31446922;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643919;1;1;1;70;;2;639.55021686;50;1;;;;;;;;;1;240;0;8;1;9;2;2;;2;;.;9312;42;4290
20260626;06;2026;8643919;1;2;1;70;;2;639.55021686;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643919;1;3;1;70;;2;639.55021686;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643920;1;1;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643920;1;2;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643920;1;3;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643920;1;5;1;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643920;2;1;2;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643920;2;2;2;70;;2;681.37460829;50;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643921;1;1;1;70;;2;128.37398228;68;1;;;;;;;;;1;84;0;8;1;4;2;2;;2;;.;5223;45;4530
20260626;06;2026;8643923;1;2;1;70;;2;393.84230243;68;1;;;;;2;5;;1600000;1;0;2;3;1;4;2;2;;1;1600000;.;9412;56;5611
20260626;06;2026;8643924;1;2;1;70;;2;262.82332299;68;;1;12;1;;;;44;1750905;1;12;0;8;3;1;2;2;;2;;9412;5322;97;9700
20260626;06;2026;8643928;1;2;1;70;;2;202.38431164;68;1;;;;;;;;;1;60;0;4;3;1;2;2;;2;;.;9111;97;9700
20260626;06;2026;8643929;1;1;1;70;;2;128.37398228;68;1;;;;;;;;;1;60;0;4;5;2;2;2;;2;;.;6112;01;0127
20260626;06;2026;8643929;1;2;1;70;;2;128.37398228;68;1;;;;;;;;;1;36;0;3;4;1;2;2;;2;;.;7531;14;1410
20260626;06;2026;8643930;1;2;1;70;;2;321.53778637;68;1;;;;;;;;;1;36;0;8;1;3;2;2;;2;;.;5223;47;4761
20260626;06;2026;8643931;1;1;1;70;;2;1417.7308447;68;1;;;;;;;;;1;60;0;4;7;5;2;2;;2;;.;9211;01;0124
20260626;06;2026;8643931;1;2;1;70;;2;1417.7308447;68;1;;;;;;;;;1;360;0;4;1;6;2;2;;2;;.;5120;01;0124
20260626;06;2026;8643933;1;1;1;70;;2;1715.1821818;68;1;;;;;;;;;1;18;0;3;3;1;2;2;;2;;.;9111;97;9700
20260626;06;2026;8643933;1;4;1;70;;2;1715.1821818;68;1;;;;;2;5;;2000000;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643933;1;5;1;70;;2;1715.1821818;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643933;1;6;1;70;;2;1715.1821818;68;;1;8;1;;;;44;2000000;1;4;0;6;1;3;2;2;;2;;5223;5120;56;5611
20260626;06;2026;8643934;1;1;1;70;;2;1524.2091455;68;1;;;;;;;;;1;240;0;4;1;4;2;2;;2;;.;5120;01;0124
20260626;06;2026;8643935;1;1;1;70;;2;236.90353068;68;1;;;;;;;;;1;120;0;8;1;3;2;2;;2;;.;1311;01;0141
20260626;06;2026;8643935;1;2;1;70;;2;236.90353068;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643935;1;3;1;70;;2;236.90353068;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643936;1;2;1;70;;2;541.04347058;68;1;;;;;;;;;1;86;0;3;1;10;2;2;;2;;.;4110;85;8551
20260626;06;2026;8643936;1;5;1;70;;2;541.04347058;68;1;;;;;;;;;1;24;0;3;4;1;2;2;;2;;.;6111;01;0113
20260626;06;2026;8643937;1;4;1;70;;2;1694.6886395;68;1;;;;;;;;;1;96;0;6;1;5;2;2;;2;;.;5120;01;0123
20260626;06;2026;8643938;1;3;1;70;;2;748.77486361;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643939;1;1;1;70;;2;1087.3745019;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8643939;1;3;1;70;;2;1087.3745019;68;;1;8;2;;;;44;2000000;1;2;0;8;4;7;2;2;;2;;4120;4110;84;8412
20260626;06;2026;8643940;1;2;1;70;;2;633.17273542;68;1;;;;;;;;;1;36;0;7;4;1;2;2;;2;;.;6122;01;0145
20260626;06;2026;8643940;1;3;1;70;;2;633.17273542;68;1;;;;;;;;;1;3;0;2;1;3;2;2;;2;;.;5131;56;5611
20260626;06;2026;8643941;1;1;1;70;;2;1417.7308447;68;1;;;;;;;;;1;72;0;4;5;3;2;2;;2;;.;6112;01;0123
20260626;06;2026;8643941;1;2;1;70;;2;1417.7308447;68;1;;;;;;;;;1;72;0;4;1;3;2;2;;2;;.;5120;01;0123
20260626;06;2026;8643942;1;1;1;70;;2;1524.2091455;68;1;;;;;;;;;1;180;0;4;4;1;2;2;;2;;.;9211;01;0123
20260626;06;2026;8643943;1;2;1;70;;2;564.24162849;68;;1;24;1;;;;44;1750905;1;36;0;8;3;1;2;2;;2;;5131;9111;97;9700
20260626;06;2026;8643944;1;1;1;70;;2;641.82808138;68;1;;;;;;;;;1;73;0;3;4;1;2;2;;2;;.;9111;81;8121
20260626;06;2026;8643944;1;3;1;70;;2;641.82808138;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
