PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;FFT;PET;P6240;P6240S1;P6240S2;P6250;P6260;P6260S1;P6260S1A1;P6260S2;P6270;P6280;P3362S1;P3362S2;P3362S3;P3362S4;P3362S5;P3362S6;P3362S7;P3362S8;P3362S7A1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351
20260626;06;2026;8650743;1;2;1;50;18;1;164.19997755;18;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650745;1;1;1;50;18;1;100.95304782;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650746;1;1;1;50;18;1;83.833697094;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650746;1;2;1;50;18;1;83.833697094;18;1;;1;2;;;2;2;;;;2;1;1;1;1;;;;;;;;;;;;;;1
20260626;06;2026;8650747;1;1;1;50;18;1;47.079151929;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650747;1;2;1;50;18;1;47.079151929;18;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650748;1;1;1;50;18;1;58.966604236;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650751;1;1;1;50;18;1;194.24938041;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650752;1;1;1;50;18;1;153.64544786;18;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650752;1;2;1;50;18;1;153.64544786;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650754;1;1;1;50;18;1;67.318864496;18;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650754;1;2;1;50;18;1;67.318864496;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650754;1;3;1;50;18;1;67.318864496;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650754;1;4;1;50;18;1;67.318864496;18;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650754;1;5;1;50;18;1;67.318864496;18;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650757;1;1;1;50;18;1;91.213965927;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650758;1;1;1;50;18;1;115.17916359;18;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;10;;;;;;
20260626;06;2026;8650759;1;1;1;50;18;1;167.8435809;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650760;1;1;1;50;18;1;91.213965927;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650761;1;1;1;50;18;1;43.718734846;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650761;1;2;1;50;18;1;43.718734846;18;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650763;1;1;1;50;18;1;87.194114177;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650763;1;2;1;50;18;1;87.194114177;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650764;1;1;1;50;18;1;83.833697094;18;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650764;1;2;1;50;18;1;83.833697094;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650765;1;1;1;50;18;1;125.00095541;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650765;1;2;1;50;18;1;125.00095541;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650765;1;3;1;50;18;1;125.00095541;18;1;;1;4;;;2;2;;;;1;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650765;1;5;1;50;18;1;125.00095541;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650766;1;1;1;50;18;1;43.718734846;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650766;1;2;1;50;18;1;43.718734846;18;1;;1;3;;;2;2;;;;1;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650768;1;1;1;50;18;1;50.523368807;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650768;1;2;1;50;18;1;50.523368807;18;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650769;1;1;1;50;18;1;62.4280893;18;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650769;1;2;1;50;18;1;62.4280893;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650770;1;1;1;50;18;1;52.084235675;18;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650772;1;1;1;50;18;1;60.564753496;18;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650772;1;2;1;50;18;1;60.564753496;18;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650772;1;3;1;50;18;1;60.564753496;18;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650773;1;1;1;50;18;1;34.175983715;18;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650773;1;2;1;50;18;1;34.175983715;18;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650773;1;3;1;50;18;1;34.175983715;18;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650774;1;1;1;50;18;1;50.045568437;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650775;1;1;1;50;18;1;50.045568437;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650776;1;1;1;50;18;1;69.78446376;18;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650776;2;1;2;50;18;1;69.78446376;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650777;1;1;1;50;18;1;34.175983715;18;;1;1;6;VIAJANDO;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650777;1;2;1;50;18;1;34.175983715;18;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;3;;1;2;;;
20260626;06;2026;8650777;1;3;1;50;18;1;34.175983715;18;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650778;1;1;1;50;18;1;113.01782133;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650779;1;1;1;50;18;1;86.052195514;18;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650780;1;1;1;50;18;1;86.015820752;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650781;1;1;1;50;18;1;119.89190699;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650781;1;2;1;50;18;1;119.89190699;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260625;06;2026;8650782;1;1;1;50;18;1;109.45675911;18;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650784;1;1;1;50;18;1;92.903444618;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650784;1;2;1;50;18;1;92.903444618;18;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650784;1;3;1;50;18;1;92.903444618;18;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650784;1;4;1;50;18;1;92.903444618;18;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650786;1;1;1;50;19;1;161.00433254;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650786;1;2;1;50;19;1;161.00433254;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650787;1;1;1;50;19;1;104.90111274;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650787;1;2;1;50;19;1;104.90111274;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650787;1;3;1;50;19;1;104.90111274;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650787;1;4;1;50;19;1;104.90111274;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650791;1;1;1;50;19;1;141.15919881;19;1;;1;6;VIAJANDO;;2;1;3;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650791;1;2;1;50;19;1;141.15919881;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650791;1;3;1;50;19;1;141.15919881;19;1;;1;6;DESCANSANDO;;2;1;3;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650792;1;1;1;50;19;1;113.1480577;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650792;1;2;1;50;19;1;113.1480577;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650792;1;3;1;50;19;1;113.1480577;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650793;1;1;1;50;19;1;84.384699677;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650793;1;2;1;50;19;1;84.384699677;19;;1;1;6;OCIO;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650793;1;3;1;50;19;1;84.384699677;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650793;1;4;1;50;19;1;84.384699677;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650794;1;1;1;50;19;1;164.27362486;19;1;;1;2;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650794;1;2;1;50;19;1;164.27362486;19;1;;1;4;;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;1
20260626;06;2026;8650794;1;3;1;50;19;1;164.27362486;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650795;1;1;1;50;19;1;158.22401372;19;1;;1;4;;;2;2;;;;1;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650795;1;2;1;50;19;1;158.22401372;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650795;1;3;1;50;19;1;158.22401372;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650796;1;1;1;50;19;1;171.05412573;19;1;;1;4;;;2;2;;;;2;1;;;;;;1;;;;;;;;;;;1
20260626;06;2026;8650796;1;2;1;50;19;1;171.05412573;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650797;1;1;1;50;19;1;168.13351953;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650797;1;2;1;50;19;1;168.13351953;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650797;1;3;1;50;19;1;168.13351953;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650798;1;1;1;50;19;1;129.30415639;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650798;1;2;1;50;19;1;129.30415639;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650798;1;3;1;50;19;1;129.30415639;19;;1;1;6;OCIO;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650799;1;1;1;50;19;1;165.48048991;19;1;;1;6;CITAS MEDICAS;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650799;1;2;1;50;19;1;165.48048991;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650799;1;3;1;50;19;1;165.48048991;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650800;1;1;1;50;19;1;233.13578962;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650800;1;2;1;50;19;1;233.13578962;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650803;1;1;1;50;19;1;211.70214838;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650803;1;2;1;50;19;1;211.70214838;19;1;;1;1;;2;2;2;;;;1;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650804;1;1;1;50;19;1;94.792857523;19;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650804;1;2;1;50;19;1;94.792857523;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650804;1;3;1;50;19;1;94.792857523;19;1;;1;6;VACACIONES LABORALES;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650805;1;1;1;50;19;1;223.47104934;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650806;1;1;1;50;19;1;204.98383907;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650807;1;1;1;50;19;1;244.262949;19;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650807;1;2;1;50;19;1;244.262949;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650810;1;1;1;50;19;1;116.551942;19;1;;1;2;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650810;1;2;1;50;19;1;116.551942;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650810;1;3;1;50;19;1;116.551942;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650810;1;4;1;50;19;1;116.551942;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650812;1;1;1;50;19;1;130.08827269;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650812;1;2;1;50;19;1;130.08827269;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650812;1;3;1;50;19;1;130.08827269;19;;1;1;6;OCIO;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650812;1;4;1;50;19;1;130.08827269;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650813;1;1;1;50;19;1;174.48608176;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650813;1;2;1;50;19;1;174.48608176;19;;1;1;6;DILIGENCIAS PERSONALES;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650815;1;1;1;50;19;1;208.1597538;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;1;10;;;;;;
20260626;06;2026;8650816;1;1;1;50;19;1;222.82930776;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650816;1;2;1;50;19;1;222.82930776;19;1;;1;4;;;2;2;;;;2;1;1;1;1;;;;;;;;;;;;;;1
20260626;06;2026;8650817;1;1;1;50;19;1;189.14453618;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650817;1;2;1;50;19;1;189.14453618;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650817;1;3;1;50;19;1;189.14453618;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650820;1;1;1;50;19;1;248.55172085;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650820;1;2;1;50;19;1;248.55172085;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650821;1;1;1;50;19;1;206.32617995;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650822;1;1;1;50;19;1;100.37898979;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650822;1;2;1;50;19;1;100.37898979;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650822;1;3;1;50;19;1;100.37898979;19;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650823;1;1;1;50;19;1;131.73081753;19;;1;1;6;DESCANSANDO;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650823;1;2;1;50;19;1;131.73081753;19;;1;1;6;DESCANSANDO;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650824;1;1;1;50;19;1;221.47382494;19;1;;1;4;;;2;2;;;;2;1;1;;;1;;;;;;;;;;;;;1
20260626;06;2026;8650824;1;2;1;50;19;1;221.47382494;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650824;1;4;1;50;19;1;221.47382494;19;1;;1;6;DESCANSAR;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650826;1;1;1;50;19;1;204.40627165;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650826;1;2;1;50;19;1;204.40627165;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650827;1;1;1;50;19;1;172.80529514;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650828;1;1;1;50;19;1;106.11988071;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650828;1;2;1;50;19;1;106.11988071;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650828;1;3;1;50;19;1;106.11988071;19;1;;1;2;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20260626;06;2026;8650828;1;4;1;50;19;1;106.11988071;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650829;1;1;1;50;19;1;154.74463496;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650830;1;1;1;50;19;1;92.159538907;19;;1;1;6;OCIO;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650830;1;2;1;50;19;1;92.159538907;19;;1;1;6;DILIGENCIAS PERSONALES;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650831;1;1;1;50;19;1;143.5427164;19;;1;1;6;OCIO;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650831;1;2;1;50;19;1;143.5427164;19;1;;1;6;DESCANSANDO;;2;1;3;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650831;1;4;1;50;19;1;143.5427164;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650831;1;7;1;50;19;1;143.5427164;19;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650832;1;1;1;50;19;1;148.83769903;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650832;1;4;1;50;19;1;148.83769903;19;;1;1;6;ASISTIENDO A UN PREICFES;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650833;1;1;1;50;19;1;212.41823463;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650834;1;1;1;50;19;1;166.38405126;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650834;1;2;1;50;19;1;166.38405126;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650834;1;4;1;50;19;1;166.38405126;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;1;9;;;;;;
20260626;06;2026;8650834;1;5;1;50;19;1;166.38405126;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650834;1;6;1;50;19;1;166.38405126;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650836;1;1;1;50;19;1;170.33855971;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650836;1;2;1;50;19;1;170.33855971;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650837;1;1;1;50;19;1;174.48608176;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650837;1;2;1;50;19;1;174.48608176;19;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650838;1;1;1;50;19;1;211.20647184;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650839;1;1;1;50;19;1;194.74466452;19;;1;1;6;GOCE DE LA PENSION;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650839;1;2;1;50;19;1;194.74466452;19;1;;1;2;;;2;2;;;;2;1;1;1;1;1;;;;;;;;;;;;;1
20260626;06;2026;8650839;1;3;1;50;19;1;194.74466452;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650840;1;1;1;50;19;1;251.47179267;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650841;1;1;1;50;19;1;178.32641919;19;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650842;1;1;1;50;19;1;206.32617995;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650843;1;1;1;50;19;1;148.4119047;19;1;;1;2;;;2;1;6;;1;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650843;1;2;1;50;19;1;148.4119047;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650843;1;3;1;50;19;1;148.4119047;19;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650844;1;1;1;50;19;1;158.93099016;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650844;1;2;1;50;19;1;158.93099016;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650845;1;1;1;50;19;1;125.71237427;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650845;1;2;1;50;19;1;125.71237427;19;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650845;1;3;1;50;19;1;125.71237427;19;;1;1;6;ESTUVO AFECTADA POR PROBLEMAS DE SALUD DEBIDO A LA  DIABETES HIPERTENSION Y OTRAS MOLESTIAS;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650846;1;1;1;50;19;1;118.66317524;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650846;1;2;1;50;19;1;118.66317524;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650846;1;5;1;50;19;1;118.66317524;19;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650848;1;1;1;50;19;1;185.69356195;19;1;;1;6;HOSPITALIZADA;;2;1;1;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650849;1;1;1;50;19;1;187.83215836;19;1;;1;6;CUIDADO DE SU MAMA ADULTA MAYOR;;1;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650849;1;2;1;50;19;1;187.83215836;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650849;1;3;1;50;19;1;187.83215836;19;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650850;1;1;1;50;19;1;104.19998939;19;;1;1;6;OCIO;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650850;1;2;1;50;19;1;104.19998939;19;;1;1;6;DILIGENCIAS PERSONALES Y FAMILIAR;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650850;1;4;1;50;19;1;104.19998939;19;;1;1;6;ESPARCIMIENTO;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650851;1;1;1;50;19;1;175.27019806;19;1;;1;2;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20260626;06;2026;8650851;1;2;1;50;19;1;175.27019806;19;1;;1;6;DILIGENCIAS PERSONALES;;2;2;;;;2;2;;;;;;;;;;1;2;;2;;1;2;1
20260626;06;2026;8650851;1;3;1;50;19;1;175.27019806;19;;1;1;6;OCIO;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650852;1;1;1;50;19;1;164.6825453;19;1;;1;3;;;2;2;;;;2;1;;1;;1;;;;;;;;;;;;;1
20260626;06;2026;8650853;1;1;1;50;19;1;234.00044566;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650853;1;2;1;50;19;1;234.00044566;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650854;1;1;1;50;19;1;148.13338248;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650854;1;2;1;50;19;1;148.13338248;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650854;1;3;1;50;19;1;148.13338248;19;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260626;06;2026;8650855;1;1;1;50;19;1;68.562568488;19;;1;1;6;DESCANSANDO;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650855;1;2;1;50;19;1;68.562568488;19;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650855;1;3;1;50;19;1;68.562568488;19;;1;1;6;DILIGENCIAS PERSONALES;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260626;06;2026;8650855;1;4;1;50;19;1;68.562568488;19;;1;1;6;OCIO;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
