PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P3363S1;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3560;P3561;P3067;P3067S1;P3067S2;P6775;P3068;P3562;P3563;P6750;P3073;P550;P6780;P6780S1;P1879;P1879S1;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8;P6426
20260626;06;2026;8623856;1;1;1;60;;2;507.92371246;08;1;141;1;1;;;1;;2;;2;2;2;2;7;;2;2;2;2;1;;2;900000;2;;2;;;2;;1;350000;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;56;;;56;;;2;1;;2;;2;;;;2;2;1;3;29;4;;1;;2;;;;;;;;2;;;;1;2;1;1;1;1;1;1;1;2;;1;1;2;2;2;2;2;1;3;;10;8;;1;1250000;01;0141;6121;13
20260626;06;2026;8623857;1;1;1;60;;2;596.48667915;08;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;600000;1;7200000;3;;1;;2;12;42;;;42;;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;1;10;2;1;2;;;;;;;;;;;;;1;1;1;2;1;1;13;;15;8;;1;600000;01;0161;9211;360
20260626;06;2026;8623858;1;1;1;60;;2;620.18102874;08;1;9700;1;1;;;1;;1;;2;2;2;2;3;;2;2;2;2;1;;2;600000;2;;2;;;1;320000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;42;;;42;;;1;2;;2;;2;;;;2;2;1;0;18;4;;3;;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;2;1;1;2;1;2;2;1;3;;10;8;;1;920000;97;9700;9111;14
20260626;06;2026;8623859;1;1;1;60;;2;507.92371246;08;1;9329;1;1;;;1;;1;;2;2;2;2;1;;2;2;2;2;1;;2;1500000;2;;2;;;1;300000;1;350000;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;84;;;84;;;2;1;;2;;2;;;;2;2;1;5;21;4;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;9;;1;2150000;93;9329;5414;38
20260626;06;2026;8623861;1;1;1;60;;2;475.22484995;08;1;1102;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;750000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;500000;1;2000000;3;;5;;2;4;30;2;;30;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;500000;11;1102;7514;4
20260626;06;2026;8623862;1;1;1;60;;2;596.48667915;08;1;2229;1;1;;;1;;1;;2;2;2;2;1;;2;2;2;2;1;;2;800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;4;7;;2;;2;;;;2;2;1;3;38;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;20;9;;1;800000;22;2229;8142;25
20260626;06;2026;8623862;1;2;1;60;;2;596.48667915;08;1;2229;1;1;;;1;;1;;2;2;2;2;1;;2;2;2;2;1;;2;800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;4;7;;2;;2;;;;2;2;1;3;28;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;20;9;;1;800000;22;2229;9612;25
20260626;06;2026;8623863;1;1;1;60;;2;959.0203119;08;1;4781;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1420000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;580000;1;6000000;3;;1;;2;12;48;;;48;;;1;6;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;30;8;;1;580000;47;4781;5211;120
20260626;06;2026;8623863;1;2;1;60;;2;959.0203119;08;1;4781;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1300000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;350000;1;4200000;3;;1;;1;12;48;;;48;;;1;6;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;2;1;1;1;2;2;2;1;2;;2;1;2;2;2;2;1;1;3;;35;8;;1;350000;47;4781;5211;60
20260626;06;2026;8623864;1;1;1;60;;2;579.99450827;08;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;600000;1;7200000;3;;1;;2;12;24;1;;24;;;1;8;;2;;2;;;;2;2;1;2;36;7;;1;;2;;;;;;;;1;16;2;1;2;;;;;;;;;;;;;1;1;1;2;2;1;13;;40;9;;1;600000;01;0161;9211;360
20260626;06;2026;8623864;1;2;1;60;;2;579.99450827;08;1;5611;1;1;;;1;;1;;2;2;2;2;1;;2;2;2;2;1;;2;700000;2;;2;;;1;300000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;48;;;48;;;2;7;;2;;2;;;;2;2;1;5;24;3;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;;20;9;;1;1000000;56;5611;9412;2
20260626;06;2026;8623864;1;3;1;60;;2;579.99450827;08;1;4781;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;350000;1;4200000;3;;1;;2;12;40;;;40;;;1;6;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;35;8;;1;350000;47;4781;5211;35
20260626;06;2026;8623865;1;1;1;60;;2;738.53421293;08;1;2229;1;1;;;1;;1;;2;2;2;2;1;;2;2;2;2;1;;2;800000;2;;2;;;2;;9;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;4;7;;2;;2;;;;2;2;1;3;28;4;;1;;2;;;;;;;;2;;;;1;2;1;2;1;2;2;2;2;2;;1;1;2;2;2;2;2;1;13;;15;8;;1;800000;22;2229;8142;24
20260626;06;2026;8623865;1;2;1;60;;2;738.53421293;08;1;2229;1;1;;;1;;1;;2;2;2;2;1;;2;2;2;2;1;;2;800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;4;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;15;8;;1;800000;22;2229;8142;24
20260626;06;2026;8623865;1;3;1;60;;2;738.53421293;08;1;4721;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;300000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;300000;1;3600000;3;;1;;2;12;40;;;40;;;1;6;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;35;8;;1;300000;47;4721;5211;24
20260626;06;2026;8623866;1;1;1;60;;2;599.74227604;08;1;2229;1;1;;;1;;1;;2;2;2;2;1;;2;2;2;2;1;;2;800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;4;7;;2;;2;;;;2;2;1;2;28;4;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;15;9;;1;800000;22;2229;8142;36
20260626;06;2026;8623866;1;2;1;60;;2;599.74227604;08;1;2229;1;1;;;1;;2;;2;2;2;2;1;;2;2;2;2;1;;2;800000;2;;9;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;4;7;;2;;2;;;;2;2;1;3;25;1;;1;;2;;;;;;;;2;;;;1;1;1;1;1;2;2;2;2;2;;2;1;2;2;1;2;2;1;3;;15;9;;1;800000;22;2229;8142;24
20260626;06;2026;8623867;1;1;1;60;;2;589.96791918;08;1;4111;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;1500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1500000;1;18000000;3;;9;;2;12;40;;;40;;;2;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;10;3;;1;1500000;41;4111;7112;236
20260626;06;2026;8623868;1;1;1;60;;2;386.66188326;08;1;5619;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;900000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;900000;1;10800000;3;;1;;1;12;48;;;48;;;1;6;;2;;2;;;;2;2;1;2;19;4;;1;;2;;;;;;;;2;;;;1;1;1;1;1;2;2;2;2;2;;2;1;2;2;2;2;2;1;3;;30;9;;1;900000;56;5619;5212;36
20260626;06;2026;8623869;1;1;1;60;;2;668.75343624;08;1;3830;1;1;;;1;;1;;2;2;2;2;1;;2;2;2;2;1;;2;700000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;4;7;;2;;2;;;;2;2;1;3;21;4;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;15;9;;1;700000;38;3830;8171;28
20260626;06;2026;8623870;1;1;1;60;;2;455.401142;08;1;4711;2;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;0;1;3;1;1;1;7;;;;;;;;;;;1;35000000;1;800000;27000000;0;200000;0;;;;;;;;;;;;;;;;;;;;1;1;2025;2;;1;2;7000000;1;84000000;3;;6;;2;12;84;;;84;;;2;7;;2;;2;;;;2;2;1;0;120;1;;10;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;2;3;;1;7000000;47;4711;5221;108
20260626;06;2026;8623870;1;2;1;60;;2;455.401142;08;1;4711;2;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;2;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;2;3;;1;;47;4711;5223;108
20260626;06;2026;8623870;1;4;1;60;;2;455.401142;08;1;4711;1;1;;;1;;1;;2;2;2;2;1;;1;1;2;2;1;;2;800000;2;;2;;;1;300000;1;200000;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;84;;;84;;;2;7;;2;;2;;;;2;2;1;0;96;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;2;3;;1;1300000;47;4711;5223;72
20260626;06;2026;8623871;1;1;1;60;;2;415.20462487;08;1;8121;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;4;4;4;6;;;300000;1;2;;1;120000;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;300000;1;3600000;1;;1;;2;12;32;1;;32;;;1;2;;2;;2;;;;2;2;1;0;36;1;;1;;2;;;;;;;;1;10;1;1;1;2;1;2;2;2;2;2;2;2;;1;1;2;2;1;2;2;1;3;;30;3;;1;300000;81;8121;9111;36
20260626;06;2026;8623871;1;2;1;60;;2;415.20462487;08;1;4112;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;4;1;6;;;1600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1600000;1;20000000;3;;1;;1;12;45;;;45;;;1;9;;2;;2;;;;2;2;1;0;24;7;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;1;;60;8;;1;1600000;41;4112;7112;360
20260626;06;2026;8623871;1;3;1;60;;2;415.20462487;08;1;4112;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;4;4;4;6;;;1200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1200000;1;15000000;3;;1;;1;12;46;;;46;;;2;9;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;2;1;1;2;2;1;1;1;2;;2;1;2;2;2;2;2;1;1;;65;3;;1;1200000;41;4112;9313;60
20260626;06;2026;8623872;1;1;1;60;;2;386.66188326;08;1;2013;1;1;;;1;;2;;2;2;2;2;1;;2;2;2;2;1;;2;1400000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;60;;;60;;;4;7;;2;;2;;;;2;2;1;0;120;3;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;;15;3;;1;1400000;20;2013;8142;12
20260626;06;2026;8623873;1;1;1;60;;2;346.47536279;08;1;1511;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;4;4;1;6;;;950000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;950000;1;12500000;3;;1;;1;12;42;;;42;;;1;2;;2;;2;;;;2;2;1;0;90;4;;1;;2;;;;;;;;1;14;1;1;1;2;1;2;2;2;2;2;2;2;;1;1;1;1;1;2;2;1;13;;20;8;;1;950000;15;1511;7511;84
20260626;06;2026;8623874;1;1;1;60;;2;346.47536279;08;1;144;1;1;;;1;;1;;2;2;2;2;1;;2;1;2;2;1;;2;600000;2;;2;;;1;450000;1;150000;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;84;;;84;;;3;1;;2;;2;;;;2;2;1;0;72;4;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;14;;;8;;1;1200000;01;0144;5414;24
20260626;06;2026;8623875;1;1;1;60;;2;513.74100247;08;1;2229;1;2;2;12;1;;1;;1;2;1;2;1;;1;1;1;1;2;;2;1750905;2;;2;;;2;;2;;2;;2;;2;;;1;245095;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;8;7;;1;;1;2;1;6;1;1;1;0;60;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;11;;20;8;;1;1750905;22;2229;8142;6
20260626;06;2026;8623876;1;1;1;60;;2;2200.3582085;13;1;5320;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;1750000;2;;2;;;2;;2;;2;;2;;2;;;1;249000;2;2;;;2;;;1;1440000;2;2;;;1;1440000;2;;1;740000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;6;;1;;1;1;1;2;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;25;2;;1;1750000;53;5320;4412;27
20260626;06;2026;8623877;1;2;1;60;;2;1401.9965049;13;1;4520;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;2000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1700000;1;20400000;3;;3;;2;12;48;;;48;;;2;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;5;3;;1;1700000;45;4520;7231;24
20260626;06;2026;8623878;1;1;1;60;;2;1598.9522198;13;1;5229;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;2;;1;1750000;2;;2;;;2;;2;;2;;2;;2;;;1;249000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;4;1;1;1;0;24;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;25;2;;1;1750000;52;5229;4321;4
20260626;06;2026;8623878;1;2;1;60;;2;1598.9522198;13;1;8544;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;2;;2;1700000;2;;2;;;2;;2;;2;;2;;2;;;1;249000;2;2;;;2;;;2;;;2;;;1;1400000;2;;1;800000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;8;7;;1;;1;1;1;6;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;1;1;11;;30;2;;1;1700000;85;8544;4311;72
20260626;06;2026;8623879;1;1;1;60;;2;1390.8604123;13;1;5619;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;1;1;3;;;600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;600000;1;7200000;3;;3;;2;12;36;2;;36;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;600000;56;5619;5212;96
20260626;06;2026;8623879;1;2;1;60;;2;1390.8604123;13;1;4923;1;1;;;1;;1;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;6;;;1600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;2;;;;;;;;1600000;1;6400000;3;;1;;2;12;48;;;48;;;2;4;;2;;2;;;;2;2;1;0;140;4;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;1;;40;2;;1;1600000;49;4923;8332;4
20260626;06;2026;8623879;1;3;1;60;;2;1390.8604123;13;1;5619;1;1;;;1;;1;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;3;3;3;6;;;600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;600000;1;7200000;3;;9;;2;12;30;2;;30;;;2;6;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;15;2;;1;600000;56;5619;5212;36
20260626;06;2026;8623880;1;1;1;60;;2;1641.9600953;13;1;8530;1;2;2;12;2;2;1;7820;1;2;1;1;1;;1;1;1;1;2;;2;1000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;1;54000;2;2;;;2;;;2;;;1;950000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;24;2;;24;;;9;4;;1;;1;2;1;5;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;5;1;;1;1000000;85;8530;5112;60
20260626;06;2026;8623880;1;2;1;60;;2;1641.9600953;13;1;4290;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;2;;2;1750000;2;;2;;;2;;2;;2;;2;;2;;;1;240000;2;1;54000;2;2;;;2;;;2;;;1;1650000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;9;;1;;1;2;1;13;1;1;1;0;48;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;15;1;;1;1750000;42;4290;9313;36
20260626;06;2026;8623881;1;1;1;60;;2;1472.4443909;13;1;4789;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;2200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1900000;1;22800000;3;;3;;2;12;72;;;72;;;1;6;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;1;;20;5;;1;1900000;47;4789;9520;600
20260626;06;2026;8623882;1;1;1;60;;2;1992.0084154;13;1;4111;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;3;1;6;;;2400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;2200000;1;26400000;3;;3;;2;12;48;;;48;;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;;20;5;;1;2200000;41;4111;7112;480
20260626;06;2026;8623883;1;2;1;60;;2;1848.0722726;13;1;8130;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;2;;;;;;;;1600000;1;19200000;3;;6;;1;12;40;;;40;;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;2;13;;20;2;;1;1600000;81;8130;6113;120
