PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8
20250626;06;2025;8266643;1;4;1;60;11;1;3944.0048365;11;1;4520;1;1;;;1;;2;;2;2;2;2;12;1;;1;1;2;2;1;2;600000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;32;2;;3;7;;2;;2;;;;2;2;1;1;6;1;;1;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;1;1;2;2;1;2;1;1;3;;2;3;;1;600000;45;4520;9122
20250626;06;2025;8266644;1;1;1;60;11;1;3667.5651274;11;1;8621;1;2;1;;1;;1;;1;2;1;1;48;1;;1;1;1;1;1;2;1500000;2;;2;;;2;;2;;1;98;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1200000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;60;;;50;2;;9;7;;1;;1;2;1;10;1;1;1;4;36;1;;2;;2;;;;;;;;1;4;1;1;2;;;;;;;;;;;;;1;1;1;2;1;1;7;;45;4;;1;1500000;86;8621;5321
20250626;06;2025;8266647;1;1;1;60;11;1;4852.3178304;11;1;7410;1;2;2;12;1;;1;;1;2;1;1;14;1;;1;1;1;1;5;1;4000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;1;1200000;2;1;1600000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;40;2;;4;1;;1;;1;2;1;16;1;1;1;2;12;1;;3;;2;;;;;;;;1;8;1;1;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;;2;;1;4000000;74;7410;2166
20250626;06;2025;8266647;1;2;1;60;11;1;4852.3178304;11;1;8413;1;2;2;6;1;;1;;2;2;2;2;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;3;3;1;;6000000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;6000000;1;;3;;8;1;12;40;;;35;2;;10;1;;1;;1;2;2;20;1;1;1;0;24;4;;3;;1;40;2354;8553;4;3000000;1;5;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;2;8;;60;2;;1;9000000;84;8413;2422
20250626;06;2025;8266650;1;1;1;60;11;1;5076.9999047;11;1;1410;1;2;1;;1;;1;;1;2;1;1;36;1;;1;1;1;1;1;2;1500000;2;;2;;;1;720000;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;38;2;;6;7;;1;;1;1;1;3;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;60;3;;1;2220000;14;1410;8153
20250626;06;2025;8266651;1;1;1;60;11;1;4541.7425568;11;1;4112;2;;;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;1000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1000000;1;;3;;10;1;12;44;;;36;2;;1;2;;11;;2;;;;2;2;1;1;120;4;;3;;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;1;2;;2;1;1;2;1;2;1;1;3;;30;3;;1;1000000;41;4112;9313
20250626;06;2025;8266651;1;2;1;60;11;1;4541.7425568;11;1;4722;2;;;;;;;;;;;;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;400000;1;;3;;10;2;12;35;1;;35;;;1;5;;2;;2;;;;2;2;1;3;12;1;;1;;2;;;;;;;;1;10;2;1;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;30;3;;1;400000;47;4722;5221
20250626;06;2025;8266652;1;1;1;60;11;1;4705.5548505;11;1;9700;1;1;;;1;;1;;2;2;2;2;1;3;;2;2;2;2;1;2;280000;2;;2;;;1;120000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;18;1;;18;;;1;2;;2;;2;;;;2;2;1;1;5;4;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;30;3;;1;400000;97;9700;9111
20250626;06;2025;8266653;1;1;1;60;11;1;4967.6761288;11;1;4731;1;2;1;;1;;1;;1;2;1;1;360;1;;1;1;1;1;1;2;1600000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;10;6;;1;;1;2;1;35;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;13;;40;8;;1;1600000;47;4731;5245
20250626;06;2025;8266654;1;2;1;60;11;1;3673.962793;11;1;7410;1;2;1;;1;;1;;2;2;2;2;36;1;;1;1;1;1;2;2;2100000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;45;;;45;;;7;1;;1;;1;1;2;3;1;2;1;36;6;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;1;2;2;14;;;2;;1;2100000;74;7410;5223
20250626;06;2025;8266654;1;3;1;60;11;1;3673.962793;11;1;8559;1;2;1;;1;;2;;1;2;1;1;6;1;;1;1;1;1;2;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;50;;;50;;;6;7;;1;;1;1;1;0;1;1;1;6;36;1;;3;;2;;;;;;;;2;;;;1;1;1;2;1;2;2;2;2;2;;1;2;2;2;2;2;2;2;5;;30;2;;1;1423500;85;8559;2320
20250626;06;2025;8266657;1;2;1;60;11;1;4325.7508937;11;1;9200;1;2;1;;1;;1;;1;2;1;1;36;1;;1;1;1;1;2;2;6500000;1;380000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;6500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;10;7;;1;;1;1;1;8;1;1;1;2;36;1;;8;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;1;1;1;2;1;2;1;1;5;;90;2;;1;6500000;92;9200;2431
20250626;06;2025;8266658;1;2;1;60;11;1;3820.1496761;11;1;9529;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;300000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;300000;1;;1;;3;2;12;20;2;;15;2;;1;1;;3;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;2;2;14;;;5;;1;300000;95;9529;7531
20250626;06;2025;8266659;1;1;1;60;11;1;6183.7626362;11;1;2310;1;2;1;;1;;1;;1;2;1;1;48;1;;1;1;1;1;5;2;1500000;2;;2;;;2;;2;;1;120000;2;;2;;;1;200000;2;1;108000;2;2;;;2;;;2;;;1;1450000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;40;2;;10;7;;1;;1;1;1;4;1;1;1;0;24;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;7;;60;2;;1;1500000;23;2310;9112
20250626;06;2025;8266659;1;2;1;60;11;1;6183.7626362;11;1;5619;2;;;;;;;;;;;;72;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;1500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1000000;1;;3;;4;2;12;35;2;;35;;;1;6;;3;;2;;;;2;2;1;12;18;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;5;2;;1;1000000;56;5619;5212
20250626;06;2025;8266660;1;1;1;60;11;1;4332.6392296;11;1;8121;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;600000;1;;3;;1;1;12;30;1;;24;2;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;1;16;2;1;1;2;1;2;2;2;2;2;2;2;;1;1;2;2;1;2;2;1;5;;90;3;;1;600000;81;8121;9111
20250626;06;2025;8266660;1;2;1;60;11;1;4332.6392296;11;1;4520;1;1;;;1;;2;;2;2;2;2;84;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;4;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;800000;1;;3;;4;1;12;84;;;70;2;;2;7;;2;;2;;;;2;2;1;24;60;1;;12;;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;2;1;2;2;2;2;2;2;5;;40;5;;1;800000;45;4520;9122
20250626;06;2025;8266661;1;1;1;60;11;1;4913.5373589;11;1;1410;1;1;;;1;;1;;2;2;2;2;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;1;1;3;;;700000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;700000;1;;3;;5;1;12;35;2;;35;;;4;7;;2;;2;;;;2;2;1;6;48;1;;7;;2;;;;;;;;1;10;1;1;1;2;1;2;1;2;2;2;2;2;;1;1;2;2;2;2;2;1;3;;15;8;;1;700000;14;1410;7533
20250626;06;2025;8266661;1;2;1;60;11;1;4913.5373589;11;1;1410;1;1;;;1;;2;;2;2;2;2;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;1;1;3;;;200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;200000;1;;3;;4;2;6;16;2;;0;7;LE TOCO HACER TRABAJOS PARA ENTREGAR EN LA UNIVERSIDAD;4;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;1;2;2;2;2;2;1;3;;15;3;;1;200000;14;1410;7533
20250626;06;2025;8266662;1;1;1;60;11;1;6220.1980146;11;1;4111;2;;;;;;;;;;;;480;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;0;2;1;1;1;6;;;2500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1750000;1;;3;;5;1;12;60;;;0;6;;2;2;;5;;2;;;;2;2;1;0;60;1;;8;;2;;;;;;;;1;12;1;1;2;;;;;;;;;;;;;1;2;1;2;2;2;5;;120;5;;1;1750000;41;4111;3123
20250626;06;2025;8266663;1;1;1;60;11;1;3491.2500202;11;1;8511;1;2;2;11;2;4;1;8511;2;2;2;2;7;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;3700000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;3700000;1;;3;;1;1;11;45;;;36;2;;10;7;;1;;1;1;2;18;1;1;1;1;11;4;;1;;2;;;;;;;;2;;;;1;1;1;1;1;2;2;2;2;2;;2;1;1;2;2;2;2;1;2;;15;2;;1;3700000;85;8511;2341
20250626;06;2025;8266664;1;1;1;60;11;1;6183.7626362;11;1;8610;1;2;1;;1;;1;;1;2;1;1;9;1;;1;1;1;1;1;2;2000000;2;;1;200000;1;2;;2;;2;;2;;2;;;1;200000;1;1;130000;2;2;;;2;;;1;100000;2;1;800000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;10;7;;1;;1;1;1;14;1;1;1;0;36;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;13;;90;1;;1;2000000;86;8610;4110
20250626;06;2025;8266664;1;2;1;60;11;1;6183.7626362;11;1;1811;1;1;;;1;;2;;2;2;2;2;0;1;;1;1;1;1;1;2;200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;24;1;;24;;;4;7;;3;;2;;;;2;2;1;1;5;1;;1;;2;;;;;;;;2;;;;1;1;1;2;1;2;2;2;2;2;;1;1;2;2;2;2;2;1;11;;60;3;;1;200000;18;1811;5223
20250626;06;2025;8266667;1;1;1;60;11;1;5410.7923067;11;1;6412;1;2;1;;1;;1;;1;2;1;1;24;1;;1;1;1;1;3;1;15000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;15000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;45;;;37;2;;8;7;;1;;1;1;1;16;1;1;1;0;13;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;30;3;;1;15000000;64;6412;2411
20250626;06;2025;8266667;1;2;1;60;11;1;5410.7923067;11;1;6920;2;;;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;4;;;13000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;13000000;1;;3;;8;2;12;40;;;40;;;1;1;;1;;1;1;1;15;1;1;1;3;36;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;2;;1;13000000;69;6920;2411
20250626;06;2025;8266672;1;1;1;60;11;1;5504.1059311;11;1;4789;1;1;;;1;;1;;2;2;2;2;7;1;;1;1;9;9;1;2;1600000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;50;;;50;;;2;5;;3;;2;;;;2;2;1;3;12;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;20;5;;1;1600000;47;4789;9520
20250626;06;2025;8266673;1;1;1;60;11;1;7103.934284;11;1;4330;1;1;;;1;;2;;2;2;2;2;0;1;;2;2;2;2;1;2;380000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;48;;;48;;;2;2;;2;;2;;;;2;2;1;1;12;1;;1;;2;;;;;;;;1;10;1;1;1;1;1;2;1;2;2;2;2;2;;1;1;2;2;2;2;2;1;11;;10;3;;1;380000;43;4330;7131
20250626;06;2025;8266674;1;1;1;60;11;1;4689.199426;11;1;1089;1;2;1;;1;;1;;1;2;1;1;36;1;;1;1;1;1;1;2;4500000;2;;1;500000;2;2;;2;;2;;2;;2;;;1;350000;2;2;;;2;;;2;;;2;;;1;4500000;2;;2;;2;;2;;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;42;;;48;;;10;7;;1;;1;1;1;18;1;1;1;0;12;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;30;8;;1;4500000;10;1089;5223
20250626;06;2025;8266675;1;2;1;60;11;1;3168.3615753;11;1;9700;1;2;1;;1;;1;;1;2;1;1;36;3;;9;9;9;9;1;2;1800000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1800000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;2;4;;1;;3;;;;1;1;1;0;144;1;;4;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;120;2;;1;1800000;97;9700;8323
20250626;06;2025;8266675;1;3;1;60;11;1;3168.3615753;11;1;8512;1;2;2;10;1;;2;;2;2;2;2;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;1900000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;1900000;1;;3;;1;1;5;40;;;32;2;;5;7;;1;;1;1;2;6;1;1;1;36;24;1;;1;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;2;1;2;1;2;1;1;3;;20;3;;1;1900000;85;8512;2342
20250626;06;2025;8266678;1;1;1;60;11;1;4689.199426;11;1;6621;1;2;1;;1;;1;;1;2;1;1;45;1;;1;1;1;1;1;2;1800000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;1;65100;2;2;;;2;;;1;35000;2;1;900000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;40;;;32;2;;3;1;;6;;1;1;1;20;1;1;1;4;6;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;1800000;66;6621;3315
20250626;06;2025;8266678;1;2;1;60;11;1;4689.199426;11;1;5613;1;2;2;12;1;;1;;1;2;1;1;51;1;;1;1;1;1;3;1;1423500;2;;1;98;2;2;;2;;2;;2;;2;;;1;200000;2;1;65000;2;2;;;2;;;2;;;1;1300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;6;7;;1;;1;1;1;5;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;5;;80;3;;1;1423500;56;5613;5132
20250626;06;2025;8266679;1;1;1;60;11;1;3485.0266364;11;1;2229;1;2;1;;1;;1;;1;1;1;2;36;1;;1;1;1;1;2;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;1;61000;2;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;46;;;46;;;7;7;;1;;1;1;1;16;1;1;1;0;24;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;60;3;;1;1423500;22;2229;8142
20250626;06;2025;8266680;1;1;1;60;11;1;2024.1873537;11;1;8544;1;2;2;12;1;;1;;1;2;1;1;300;1;;1;1;1;1;1;2;6700000;1;50000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;6700000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;40;2;;10;7;;1;;1;2;1;23;1;1;1;48;24;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;5;;30;2;;1;6700000;85;8544;2310
20250626;06;2025;8266680;1;3;1;60;11;1;2024.1873537;11;1;8559;1;1;;;1;;1;;2;2;2;2;24;1;;1;1;1;1;1;2;920000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;10;1;;10;;;4;1;;1;;1;2;2;1;1;1;1;6;12;1;;9;;2;;;;;;;;1;40;1;1;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;;2;;1;920000;85;8559;2353
20250626;06;2025;8266682;1;1;1;60;11;1;4643.9274308;11;1;8544;1;2;1;;1;;1;;1;2;1;1;4;1;;1;1;1;1;1;2;3000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;1;100000;2;1;120000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;34;2;;34;;;10;1;;1;;1;2;1;18;1;1;1;2;2;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;1;;1;3000000;85;8544;2310
20250626;06;2025;8266688;1;2;1;60;11;1;4182.0867323;11;1;4771;2;;;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;850000;1;;3;;3;2;12;50;;;50;;;1;6;;11;;2;;;;2;2;1;1;12;1;;10;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;1;5;;30;8;;1;850000;47;4771;5223
20250626;06;2025;8266689;1;1;1;60;11;1;4212.0134327;11;1;8430;1;2;1;;1;;1;;1;2;1;1;10;1;;1;1;1;1;3;1;2100000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;1;56000;1;2;;;2;;;2;;;1;2000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;45;;;38;2;;10;7;;6;;1;1;1;10;1;1;1;5;12;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;13;;30;2;;1;2100000;84;8430;2521
20250626;06;2025;8266689;1;2;1;60;11;1;4212.0134327;11;1;4659;1;2;1;;1;;1;;1;2;1;1;50;1;;1;1;1;1;1;2;5000000;2;;2;;;2;;2;;2;;2;;1;308000;2;2;;;2;;;2;;;2;;;2;;;1;4000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;45;;;0;3;;8;1;;6;;1;2;1;20;1;1;1;0;7;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;2;;1;5000000;46;4659;2423
20250626;06;2025;8266690;1;1;1;60;11;1;2813.7842926;11;1;3240;2;;;;;;;;;;;;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;3;3;3;;;650000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;650000;1;;3;;4;1;8;50;;;50;;;6;1;;10;;2;;;;2;2;1;4;60;4;;11;;2;;;;;;;;2;;;;1;1;1;1;1;2;2;1;2;2;;2;1;1;2;1;2;1;1;14;;;3;;1;650000;32;3240;7399
20250626;06;2025;8266690;1;3;1;60;11;1;2813.7842926;11;1;2790;1;2;1;;1;;1;;1;2;1;1;24;1;;1;1;1;1;6;1;2180000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;2100000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;10;7;;1;;1;1;1;2;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;90;3;;1;2180000;27;2790;2411
20250626;06;2025;8266691;1;2;1;60;11;1;4459.1285688;11;1;8121;2;;;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;800000;1;;3;;1;2;12;40;;;32;2;;1;2;;2;;2;;;;2;2;1;0;12;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;2;2;;60;8;;1;800000;81;8121;9111
