PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20250623;06;2025;8241819;1;1;1;70;41;1;92.174008735;41;1;;;;;;;;;1;;64;5;5;1;10;2;3;;2;;.;2411;11;1101
20250623;06;2025;8241819;1;2;1;70;41;1;92.174008735;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241821;1;1;1;70;41;1;235.85585916;41;1;;;;;;;;;1;;64;5;5;2;10;2;3;;2;;.;0210;84;8422
20250623;06;2025;8241821;1;2;1;70;41;1;235.85585916;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241823;1;3;1;70;41;1;108.87150829;41;1;;;;;;;;;1;;120;1;5;2;7;2;3;;2;;.;2341;85;8530
20250623;06;2025;8241824;1;1;1;70;41;1;176.3036147;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241825;1;1;1;70;41;1;99.818976236;41;1;;;;;;;;;1;;64;5;5;1;5;2;3;;2;;.;4311;45;4530
20250623;06;2025;8241827;1;1;1;70;41;1;130.92898968;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241827;1;2;1;70;41;1;130.92898968;41;1;;;;;;;;;1;;36;5;5;1;5;2;3;;2;;.;5223;47;4752
20250623;06;2025;8241828;1;1;1;70;41;1;164.84535537;41;1;;;;;;;;;1;;120;1;5;1;8;2;3;;2;;.;5230;49;4921
20250623;06;2025;8241832;1;1;1;70;44;1;173.84629241;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241834;1;1;1;70;44;1;142.19040289;44;1;;;;;;;;;1;;120;2;4;3;1;2;2;;2;;.;9111;97;9700
20250623;06;2025;8241838;1;1;1;70;44;1;96.905878563;44;1;;;;;;;;;1;;12;0;5;4;1;2;2;;2;;.;5223;47;4724
20250623;06;2025;8241838;1;2;1;70;44;1;96.905878563;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241839;1;1;1;70;44;1;83.500249284;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241839;1;2;1;70;44;1;83.500249284;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241839;1;3;1;70;44;1;83.500249284;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241839;1;5;1;70;44;1;83.500249284;44;1;;;;;;;;;1;;144;0;5;4;1;2;2;;2;;.;7112;41;4112
20250623;06;2025;8241840;1;1;1;70;44;1;75.443676159;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241840;1;3;1;70;44;1;75.443676159;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241842;1;1;1;70;44;1;108.58710539;44;1;;;;;;;;;1;;180;0;5;2;10;2;3;;2;;.;2612;84;8424
20250623;06;2025;8241843;1;1;1;70;44;1;108.58710539;44;1;;;;;;;;;1;;244;0;5;2;10;2;3;;2;;.;4110;84;8412
20250623;06;2025;8241846;1;1;1;70;44;1;54.92264695;44;1;;;;;;;;;1;;330;4;3;4;1;2;2;;2;;.;9121;96;9601
20250623;06;2025;8241846;1;3;1;70;44;1;54.92264695;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241847;1;1;1;70;44;1;104.6065948;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241848;1;4;1;70;44;1;100.96006861;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241851;1;1;1;70;44;1;84.456637524;44;1;;;;;;;;;1;;45;4;9;4;10;2;2;;2;;.;5321;86;8610
20250623;06;2025;8241852;1;2;1;70;44;1;114.55421002;44;1;;;;;;;;;1;;12;0;3;1;10;2;2;;2;;.;3322;15;1521
20250623;06;2025;8241855;1;2;1;70;44;1;122.42227102;44;1;;;;;;;;;1;;45;4;3;3;1;2;2;;2;;.;9111;97;9700
20250623;06;2025;8241855;1;3;1;70;44;1;122.42227102;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241856;1;2;1;70;44;1;92.184178776;44;1;;;;;;;;;1;;2;0;3;4;1;2;2;;2;;.;9111;81;8121
20250623;06;2025;8241857;1;1;1;70;44;1;145.97006476;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241859;1;3;1;70;44;1;65.907176341;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241860;1;2;1;70;44;1;113.87684294;44;1;;;;;;;;;1;;99;4;3;3;1;2;2;;2;;.;9111;97;9700
20250623;06;2025;8241861;1;1;1;70;44;1;137.69126657;44;1;;;;;;;;;1;;6;1;4;4;2;2;2;;2;;.;7112;41;4112
20250623;06;2025;8241866;1;1;1;70;44;1;147.28396559;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241868;1;2;1;70;44;1;137.69126657;44;;1;20;1;;;;44;2800000;1;;5;1;8;1;8;2;2;;2;;2142;2142;35;3514
20250623;06;2025;8241878;1;2;1;70;44;1;94.273976297;44;1;;;;;2;5;;1423500;1;;36;5;2;4;3;2;2;;2;;.;9313;41;4111
20250623;06;2025;8241886;1;2;1;70;44;1;119.20888622;44;;1;24;1;;;;40;1423500;1;;6;5;8;1;10;2;2;;2;;5223;5223;47;4772
20250623;06;2025;8241887;1;1;1;70;44;1;95.554838991;44;;1;12;1;;;;48;1700000;1;;3;5;8;2;10;2;2;;2;;3322;0310;84;8422
20250623;06;2025;8241887;1;2;1;70;44;1;95.554838991;44;1;;;;;;;;;1;;6;5;2;4;1;2;2;;2;;.;5212;56;5619
20250623;06;2025;8241889;1;2;1;70;44;1;89.095247239;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241890;1;1;1;70;44;1;82.302192173;44;1;;;;;;;;;1;;60;5;4;1;2;2;2;;2;;.;3322;47;4774
20250623;06;2025;8241890;1;3;1;70;44;1;82.302192173;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241891;1;2;1;70;44;1;102.54929837;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241891;1;3;1;70;44;1;102.54929837;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241892;1;1;1;70;44;1;106.08925379;44;1;;;;;;;;;1;;12;1;4;4;2;2;2;;2;;.;7522;31;3110
20250623;06;2025;8241893;1;1;1;70;44;1;68.0765019;44;1;;;;;2;5;;1000000;1;;6;5;4;4;1;2;2;;2;;.;7332;13;1391
20250623;06;2025;8241893;1;2;1;70;44;1;68.0765019;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241893;1;3;1;70;44;1;68.0765019;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241893;1;4;1;70;44;1;68.0765019;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241895;1;3;1;70;44;1;110.13825667;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241895;1;4;1;70;44;1;110.13825667;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241897;1;1;1;70;44;1;103.58901905;44;1;;;;;;;;;1;;240;5;1;1;10;2;2;;2;;.;9112;81;8121
20250623;06;2025;8241898;1;2;1;70;44;1;139.02666188;44;1;;;;;;;;;1;;5;2;6;4;1;2;2;;2;;.;8321;49;4921
20250623;06;2025;8241898;1;3;1;70;44;1;139.02666188;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241899;1;3;1;70;44;1;72.901330405;44;;1;12;4;;;;48;900000;1;;4;1;8;4;1;2;2;;2;;8321;6113;81;8130
20250623;06;2025;8241899;1;4;1;70;44;1;72.901330405;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241902;1;1;1;70;44;1;112.7451086;44;1;;;;;2;5;;1423500;1;;2;5;6;4;1;2;2;;2;;.;2359;85;8559
20250623;06;2025;8241903;1;2;1;70;44;1;75.443676159;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241903;1;3;1;70;44;1;75.443676159;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241904;1;1;1;70;44;1;65.730794131;44;1;;;;;;;;;1;;110;4;4;4;1;2;2;;2;;.;3123;41;4111
20250623;06;2025;8241904;1;2;1;70;44;1;65.730794131;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241905;1;2;1;70;44;1;114.43170116;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241906;1;2;1;70;44;1;124.6731897;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241906;1;3;1;70;44;1;124.6731897;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241907;1;2;1;70;44;1;57.184299342;44;;1;8;1;;;;48;1000000;2;;;;;;;;2;;2;;5223;;;
20250623;06;2025;8241907;1;3;1;70;44;1;57.184299342;44;;1;8;4;;;;48;800000;2;;;;;;;;2;;2;;5223;;;
20250623;06;2025;8241907;1;4;1;70;44;1;57.184299342;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241907;1;5;1;70;44;1;57.184299342;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241909;1;1;1;70;44;1;124.93781244;44;;1;4;1;;;;48;1000000;1;;1;1;8;4;3;2;2;;2;;3123;7111;41;4111
20250623;06;2025;8241909;1;3;1;70;44;1;124.93781244;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241910;1;2;1;70;44;1;70.041521372;44;1;;;;;;;;;1;;36;5;3;1;7;2;2;;2;;.;5120;88;8899
20250623;06;2025;8241910;1;3;1;70;44;1;70.041521372;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241911;1;2;1;70;44;1;125.20826524;44;1;;;;;;;;;1;;3;0;3;3;1;2;2;;2;;.;9111;97;9700
20250623;06;2025;8241912;1;4;1;70;44;1;79.189682298;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241912;1;5;1;70;44;1;79.189682298;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241912;1;6;1;70;44;1;79.189682298;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241912;1;7;1;70;44;1;79.189682298;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241913;1;1;1;70;44;1;84.456637524;44;1;;;;;;;;;1;;150;5;6;5;3;2;2;;2;;.;1412;56;5613
20250623;06;2025;8241914;1;2;1;70;44;1;99.42141999;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241916;1;2;1;70;44;1;103.23481455;44;1;;;;;;;;;1;;48;1;3;4;1;2;2;;2;;.;5223;47;4724
20250623;06;2025;8241917;1;1;1;70;44;1;108.98222157;44;;1;12;1;;;;48;1423500;1;;3;5;8;4;1;2;2;;2;;8323;8324;49;4921
20250623;06;2025;8241917;1;3;1;70;44;1;108.98222157;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241917;1;4;1;70;44;1;108.98222157;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241919;1;3;1;70;44;1;106.26160426;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241921;1;1;1;70;44;1;117.06975144;44;1;;;;;;;;;1;;24;1;8;3;1;2;2;;2;;.;9111;97;9700
20250623;06;2025;8241922;1;1;1;70;44;1;84.456637524;44;1;;;;;;;;;1;;108;5;5;2;7;2;3;;2;;.;2341;85;8530
20250623;06;2025;8241923;1;1;1;70;44;1;97.966719298;44;1;;;;;;;;;1;;9;0;4;4;1;2;2;;2;;.;5212;10;1081
20250623;06;2025;8241924;1;1;1;70;44;1;108.58710539;44;1;;;;;;;;;1;;120;4;5;2;10;2;3;;2;;.;3352;84;8415
20250623;06;2025;8241925;1;1;1;70;44;1;110.22956717;44;;1;24;1;;;;40;1000000;1;;6;5;8;1;7;2;2;;2;;5321;5321;86;8691
20250623;06;2025;8241926;1;1;1;70;44;1;84.456637524;44;1;;;;;;;;;1;;6;1;4;4;1;2;2;;2;;.;5246;56;5619
20250623;06;2025;8241928;1;2;1;70;44;1;84.511021025;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241930;1;2;1;70;44;1;40.612859686;44;1;;;;;;;;;1;;3;1;6;4;10;2;2;;2;;.;3322;47;4792
20250623;06;2025;8241930;1;3;1;70;44;1;40.612859686;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241930;1;5;1;70;44;1;40.612859686;44;1;;;;;;;;;1;;5;1;6;4;10;2;2;;2;;.;3322;47;4792
20250623;06;2025;8241930;1;6;1;70;44;1;40.612859686;44;1;;;;;;;;;1;;36;1;4;4;1;2;2;;2;;.;9520;92;9200
20250623;06;2025;8241931;1;2;1;70;44;1;51.750743715;44;1;;;;;;;;;1;;240;5;5;2;10;2;2;;2;;.;4120;20;2022
20250623;06;2025;8241931;1;3;1;70;44;1;51.750743715;44;;1;98;1;;;;40;1423500;1;;5;5;3;1;6;2;2;;2;;2341;2341;85;8530
20250623;06;2025;8241932;1;1;1;70;44;1;67.565310019;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241934;1;2;1;70;44;1;58.12614555;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241934;1;3;1;70;44;1;58.12614555;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241934;1;4;1;70;44;1;58.12614555;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241938;1;1;1;70;44;1;45.689467147;44;1;;;;;;;;;1;;180;0;4;4;1;2;2;;2;;.;9111;81;8121
20250623;06;2025;8241938;1;2;1;70;44;1;45.689467147;44;1;;;;;;;;;1;;72;0;4;4;1;2;2;;2;;.;7221;25;2511
20250623;06;2025;8241939;1;1;1;70;44;1;118.84360456;44;1;;;;;1;;20;500000;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241939;1;2;1;70;44;1;118.84360456;44;;1;12;1;;;;52;1425000;1;;3;2;7;1;2;2;2;;2;;8332;8332;49;4923
20250623;06;2025;8241941;1;2;1;70;44;1;60.773381951;44;1;;;;;;;;;1;;2;2;6;3;1;2;2;;2;;.;9111;97;9700
20250623;06;2025;8241941;1;3;1;70;44;1;60.773381951;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241943;1;3;1;70;44;1;89.248394519;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241944;1;1;1;70;44;1;89.617960751;44;;1;16;1;;;;40;1423500;1;;4;1;8;1;10;2;2;;2;;3253;3253;88;8899
20250623;06;2025;8241945;1;1;1;70;44;1;93.494745753;44;1;;;;;;;;;1;;180;1;5;1;5;2;2;;2;;.;9112;10;1081
20250623;06;2025;8241945;1;5;1;70;44;1;93.494745753;44;1;;;;;;;;;1;;36;1;3;3;1;2;2;;2;;.;9111;97;9700
20250623;06;2025;8241945;1;7;1;70;44;1;93.494745753;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241947;1;1;1;70;44;1;100.53309069;44;1;;;;;;4;;1423500;1;;36;1;7;5;2;2;2;;2;;.;1412;56;5611
20250623;06;2025;8241951;1;2;1;70;44;1;97.928506035;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241951;1;3;1;70;44;1;97.928506035;44;;1;8;1;;;;40;1600000;1;;2;2;3;1;4;2;2;;2;;2359;9112;96;9602
20250623;06;2025;8241952;1;6;1;70;44;1;79.774998604;44;1;;;;;;;;;1;;240;1;3;3;1;2;2;;2;;.;9111;97;9700
20250623;06;2025;8241952;1;7;1;70;44;1;79.774998604;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241953;1;1;1;70;44;1;114.55421002;44;;1;8;1;;;;48;2800000;1;;2;1;1;1;10;1;2;;1;3800000;8342;8342;05;0510
20250623;06;2025;8241953;1;2;1;70;44;1;114.55421002;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241954;1;1;1;70;44;1;97.248482642;44;1;;;;;;;;;1;;48;1;5;4;1;2;2;;2;;.;8324;49;4921
20250623;06;2025;8241956;1;1;1;70;44;1;110.22956717;44;;1;156;1;;;;44;2500000;1;;36;1;1;4;1;2;2;;2;;5243;5223;47;4771
20250623;06;2025;8241961;1;2;1;70;44;1;111.16008038;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241962;1;2;1;70;44;1;127.56971471;44;1;;;;;;;;;1;;6;0;3;1;10;2;2;;2;;.;5230;47;4711
20250623;06;2025;8241962;1;6;1;70;44;1;127.56971471;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241963;1;2;1;70;44;1;95.784342089;44;1;;;;;;;;;1;;48;2;2;1;3;2;2;;2;;.;9412;56;5619
20250623;06;2025;8241964;1;2;1;70;44;1;106.55946662;44;1;;;;;;;;;1;;36;2;7;1;4;2;2;;2;;.;9112;55;5511
20250623;06;2025;8241965;1;3;1;70;44;1;106.30731615;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241965;1;8;1;70;44;1;106.30731615;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241967;1;1;1;70;44;1;76.785898538;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241967;1;2;1;70;44;1;76.785898538;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241967;1;6;1;70;44;1;76.785898538;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241970;1;3;1;70;44;1;70.222318844;44;;1;4;1;;;;60;1000000;1;;10;0;8;2;10;2;2;;2;;5414;0310;84;8422
20250623;06;2025;8241970;1;4;1;70;44;1;70.222318844;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241972;1;1;1;70;44;1;57.978405918;44;1;;;;;;;;;1;;120;0;7;4;1;2;2;;2;;.;5221;47;4723
20250623;06;2025;8241972;1;3;1;70;44;1;57.978405918;44;1;;;;;2;5;;800000;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241973;1;2;1;70;44;1;116.77605181;44;;1;20;1;;;;40;1423500;1;;5;0;6;4;1;2;2;;2;;5321;5142;96;9602
20250623;06;2025;8241975;1;1;1;70;44;1;88.740544475;44;1;;;;;1;;40;1423500;1;;48;2;7;5;3;2;2;;2;;.;1412;56;5611
20250623;06;2025;8241976;1;2;1;70;44;1;69.511180142;44;1;;;;;2;5;;1000000;1;;36;2;4;4;1;2;2;;2;;.;7111;41;4112
20250623;06;2025;8241976;1;4;1;70;44;1;69.511180142;44;1;;;;;2;3;;1423500;1;;5;1;2;4;10;2;2;;2;;.;3253;84;8412
20250623;06;2025;8241976;1;7;1;70;44;1;69.511180142;44;;1;4;1;;;;40;1423500;1;;1;1;6;4;4;2;2;;2;;5321;4120;47;4752
20250623;06;2025;8241981;1;1;1;70;44;1;86.365703698;44;1;;;;;;;;;1;;36;2;4;4;2;2;2;;2;;.;9313;41;4111
20250623;06;2025;8241981;1;2;1;70;44;1;86.365703698;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241982;1;2;1;70;44;1;88.493273347;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241985;1;2;1;70;44;1;92.684721874;44;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241987;1;1;1;70;47;1;272.05199257;47;;1;8;1;;;;48;1500000;1;;6;2;8;1;7;2;2;;2;;3123;3123;41;4111
20250623;06;2025;8241987;1;5;1;70;47;1;272.05199257;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241988;1;1;1;70;47;1;283.23463955;47;1;;;;;;;;;1;;312;0;3;4;1;2;2;;2;;.;9111;81;8121
20250623;06;2025;8241990;1;1;1;70;47;1;358.97303637;47;1;;;;;;;;;1;;96;0;4;4;1;2;2;;2;;.;9111;81;8121
20250623;06;2025;8241991;1;1;1;70;47;1;219.84441145;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241992;1;1;1;70;47;1;247.11551201;47;1;;;;;;;;;1;;84;0;4;4;1;2;2;;2;;.;9111;81;8121
20250623;06;2025;8241992;1;3;1;70;47;1;247.11551201;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241993;1;1;1;70;47;1;383.0044699;47;1;;;;;;;;;1;;36;0;3;4;1;2;2;;2;;.;9412;56;5611
20250623;06;2025;8241994;1;1;1;70;47;1;135.52739299;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241994;1;2;1;70;47;1;135.52739299;47;1;;;;;;;;;1;;120;0;5;4;1;2;3;;2;;.;8332;49;4923
20250623;06;2025;8241994;1;4;1;70;47;1;135.52739299;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241995;1;2;1;70;47;1;202.8727086;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241997;1;1;1;70;47;1;178.2615013;47;1;;;;;;;;;1;;24;0;8;2;10;2;2;;2;;.;2341;85;8530
20250623;06;2025;8241997;1;3;1;70;47;1;178.2615013;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8241998;1;1;1;70;47;1;453.5742915;47;1;;;;;;;;;1;;60;0;3;1;6;2;2;;2;;.;4226;92;9200
20250623;06;2025;8242000;1;2;1;70;47;1;199.362413;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8242001;1;1;1;70;47;1;107.2509541;47;1;;;;;;;;;1;;300;0;3;1;10;2;2;;2;;.;4120;85;8551
20250623;06;2025;8242001;1;2;1;70;47;1;107.2509541;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8242001;1;3;1;70;47;1;107.2509541;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8242001;1;7;1;70;47;1;107.2509541;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8242003;1;1;1;70;47;1;134.58655982;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8242003;1;2;1;70;47;1;134.58655982;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8242004;1;1;1;70;47;1;218.58931224;47;1;;;;;;;;;1;;120;0;5;4;1;2;3;;2;;.;8332;49;4923
20250623;06;2025;8242006;1;1;1;70;47;1;169.56222655;47;1;;;;;;;;;1;;24;0;3;3;1;2;2;;2;;.;9111;97;9700
20250623;06;2025;8242006;1;2;1;70;47;1;169.56222655;47;;1;16;1;;;;48;1423500;1;;4;0;8;1;3;2;2;;2;;5230;5230;56;5611
20250623;06;2025;8242011;1;1;1;70;47;1;107.03251453;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8242011;1;2;1;70;47;1;107.03251453;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8242012;1;1;1;70;47;1;271.84762473;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8242013;1;2;1;70;47;1;282.45436481;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8242015;1;4;1;70;47;1;186.37461259;47;;1;20;3;;;;48;1423500;2;;;;;;;;2;;2;;5311;;;
20250623;06;2025;8242015;1;5;1;70;47;1;186.37461259;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8242016;1;1;1;70;47;1;273.53499713;47;;1;3;1;;;;56;1200000;1;;1;0;8;4;1;2;2;;1;600000;9621;8321;49;4921
20250623;06;2025;8242018;1;2;1;70;47;1;282.03013328;47;1;;;;;;;;;1;;3;0;4;4;1;2;2;;2;;.;9112;81;8121
20250623;06;2025;8242020;1;1;1;70;47;1;204.28753161;47;1;;;;;;;;;1;;240;0;3;1;8;2;2;;2;;.;3343;47;4741
20250623;06;2025;8242020;1;4;1;70;47;1;204.28753161;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8242021;1;1;1;70;47;1;114.13552074;47;1;;;;;;;;;1;;120;0;4;4;1;2;2;;2;;.;9112;81;8121
20250623;06;2025;8242021;1;3;1;70;47;1;114.13552074;47;;1;24;1;;;;48;1600000;2;;;;;;;;2;;2;;7511;;;
20250623;06;2025;8242021;1;4;1;70;47;1;114.13552074;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8242022;1;1;1;70;47;1;193.42690544;47;1;;;;;;;;;1;;120;0;3;4;1;2;2;;2;;.;9111;81;8121
20250623;06;2025;8242022;1;2;1;70;47;1;193.42690544;47;1;;;;;;;;;1;;72;0;5;1;6;2;3;;2;;.;7231;01;0161
20250623;06;2025;8242022;1;7;1;70;47;1;193.42690544;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8242025;1;1;1;70;47;1;204.28753161;47;1;;;;;;;;;1;;240;0;7;1;8;2;2;;2;;.;2221;86;8610
20250623;06;2025;8242025;1;2;1;70;47;1;204.28753161;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8242026;1;2;1;70;47;1;130.84912456;47;1;;;;;;;;;1;;120;0;4;4;1;2;2;;2;;.;7522;31;3110
20250623;06;2025;8242027;1;1;1;70;47;1;326.34945582;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8242029;1;3;1;70;47;1;443.62334572;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8242030;1;1;1;70;47;1;416.36059474;47;1;;;;;;;;;1;;60;0;4;4;1;2;2;;2;;.;5221;47;4721
20250623;06;2025;8242031;1;5;1;70;47;1;401.0937374;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8242032;1;2;1;70;47;1;227.05677315;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8242033;1;2;1;70;47;1;367.58064995;47;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
